date,mandi_id,commodity,price,arrivals,arrivals_log,is_missing,is_unstable,is_valid_training,split
2025-04-11,chickballapur_apmc,onion,2569.75,65.82,4.20200243692861,0,0,1,train
2025-04-12,chickballapur_apmc,onion,2526.6,62.58,4.152298955482657,0,0,1,train
2025-04-13,chickballapur_apmc,onion,2567.9,58.42,4.084630870034462,0,0,1,train
2025-04-14,chickballapur_apmc,onion,2509.64,66.24,4.208268308540415,0,0,1,train
2025-04-15,chickballapur_apmc,onion,,,0.0,1,0,0,train
2025-04-16,chickballapur_apmc,onion,2481.72,61.45,4.134366236571586,0,0,1,train
2025-04-17,chickballapur_apmc,onion,2328.76,53.9,4.005513348515485,0,0,1,train
2025-04-18,chickballapur_apmc,onion,2480.71,58.3,4.08260930600368,0,0,1,train
2025-04-19,chickballapur_apmc,onion,2600.59,68.0,4.23410650459726,0,0,1,train
2025-04-20,chickballapur_apmc,onion,2369.56,60.97,4.126650396974016,0,0,1,train
2025-04-21,chickballapur_apmc,onion,2482.9,57.44,4.068000586882499,0,0,1,train
2025-04-22,chickballapur_apmc,onion,2602.52,57.72,4.07278038430626,0,0,1,train
2025-04-23,chickballapur_apmc,onion,2391.51,60.0,4.110873864173311,0,0,1,train
2025-04-24,chickballapur_apmc,onion,2495.03,53.52,3.998567606828332,0,0,1,train
2025-04-25,chickballapur_apmc,onion,2493.29,58.17,4.080414656688602,0,0,1,train
2025-04-26,chickballapur_apmc,onion,2473.79,52.44,3.97855952922839,0,0,1,train
2025-04-27,chickballapur_apmc,onion,2630.78,63.42,4.165424143903053,0,0,1,train
2025-04-28,chickballapur_apmc,onion,2651.39,54.04,4.008060193625088,0,0,1,train
2025-04-29,chickballapur_apmc,onion,2466.21,52.86,3.9863880873834527,0,0,1,train
2025-04-30,chickballapur_apmc,onion,2417.95,57.03,4.060960118202517,0,0,1,train
2025-05-01,chickballapur_apmc,onion,2507.12,52.29,3.975748696308691,0,0,1,train
2025-05-02,chickballapur_apmc,onion,2179.46,60.66,4.121635422458004,0,0,1,train
2025-05-03,chickballapur_apmc,onion,2430.11,55.8,4.039536325727106,0,0,1,train
2025-05-04,chickballapur_apmc,onion,2155.87,70.91,4.275415337114403,0,0,1,train
2025-05-05,chickballapur_apmc,onion,2497.07,63.46,4.166044876387292,0,0,1,train
2025-05-06,chickballapur_apmc,onion,2358.53,64.62,4.183880527532955,0,0,1,train
2025-05-07,chickballapur_apmc,onion,2175.67,58.42,4.084630870034462,0,0,1,train
2025-05-08,chickballapur_apmc,onion,2478.26,51.25,3.9560398908449206,0,0,1,train
2025-05-09,chickballapur_apmc,onion,2229.0,55.33,4.031227252906622,0,0,1,train
2025-05-10,chickballapur_apmc,onion,2502.86,61.38,4.133244711179657,0,0,1,train
2025-05-11,chickballapur_apmc,onion,2398.91,63.52,4.166975253257008,0,0,1,train
2025-05-12,chickballapur_apmc,onion,2349.91,63.65,4.168988105217867,0,0,1,train
2025-05-13,chickballapur_apmc,onion,2220.87,61.78,4.139636551413807,0,0,1,train
2025-05-14,chickballapur_apmc,onion,2388.45,68.88,4.246779485265856,0,0,1,train
2025-05-15,chickballapur_apmc,onion,2158.58,66.74,4.215676847389625,0,0,1,train
2025-05-16,chickballapur_apmc,onion,2216.62,63.33,4.1640260854229085,0,0,1,train
2025-05-17,chickballapur_apmc,onion,2362.58,67.44,4.225957449023992,0,0,1,train
2025-05-18,chickballapur_apmc,onion,2250.88,57.41,4.067487108052218,0,0,1,train
2025-05-19,chickballapur_apmc,onion,2301.52,61.18,4.130033404630607,0,0,1,train
2025-05-20,chickballapur_apmc,onion,,,0.0,1,0,0,train
2025-05-21,chickballapur_apmc,onion,2292.97,68.58,4.242477169723796,0,0,1,train
2025-05-22,chickballapur_apmc,onion,2166.97,61.98,4.142817215672879,0,0,1,train
2025-05-23,chickballapur_apmc,onion,2375.48,70.36,4.267737488271754,0,0,1,train
2025-05-24,chickballapur_apmc,onion,2360.92,56.62,4.053869729656382,0,0,1,train
2025-05-25,chickballapur_apmc,onion,2390.89,76.34,4.348211286179151,0,0,1,train
2025-05-26,chickballapur_apmc,onion,2277.98,64.92,4.188441885601216,0,0,1,train
2025-05-27,chickballapur_apmc,onion,2172.04,67.08,4.220683484265119,0,0,1,train
2025-05-28,chickballapur_apmc,onion,2249.29,69.35,4.253482783560398,0,0,1,train
2025-05-29,chickballapur_apmc,onion,2291.11,69.26,4.252202646837681,0,0,1,train
2025-05-30,chickballapur_apmc,onion,2383.38,57.92,4.076180591594429,0,0,1,train
2025-05-31,chickballapur_apmc,onion,2241.89,72.35,4.295242504588991,0,0,1,train
2025-06-01,chickballapur_apmc,onion,2021.36,79.31,4.38589414620037,0,0,1,train
2025-06-02,chickballapur_apmc,onion,1806.44,73.66,4.3129444734864375,0,0,1,train
2025-06-03,chickballapur_apmc,onion,1964.91,74.79,4.327966357823938,0,0,1,train
2025-06-04,chickballapur_apmc,onion,1986.9,72.4,4.29592393562047,0,0,1,train
2025-06-05,chickballapur_apmc,onion,2089.71,68.47,4.2408950047047895,0,0,1,train
2025-06-06,chickballapur_apmc,onion,1844.67,71.94,4.289637185380534,0,0,1,train
2025-06-07,chickballapur_apmc,onion,2028.44,66.69,4.214938458520516,0,0,1,train
2025-06-08,chickballapur_apmc,onion,2117.75,62.4,4.14946386144318,0,0,1,train
2025-06-09,chickballapur_apmc,onion,2035.6,66.18,4.207375584184147,0,0,1,train
2025-06-10,chickballapur_apmc,onion,1995.34,83.99,4.442533602510535,0,0,1,train
2025-06-11,chickballapur_apmc,onion,2060.88,70.22,4.265773677849632,0,0,1,train
2025-06-12,chickballapur_apmc,onion,2063.39,65.62,4.199004832765533,0,0,1,train
2025-06-13,chickballapur_apmc,onion,1788.76,79.61,4.38962271129551,0,0,1,train
2025-06-14,chickballapur_apmc,onion,2235.94,66.6,4.213607983048918,0,0,1,train
2025-06-15,chickballapur_apmc,onion,2141.69,72.7,4.300002799195291,0,0,1,train
2025-06-16,chickballapur_apmc,onion,1945.44,73.78,4.314550469548967,0,0,1,train
2025-06-17,chickballapur_apmc,onion,1988.43,63.42,4.165424143903053,0,0,1,train
2025-06-18,chickballapur_apmc,onion,,,0.0,1,0,0,train
2025-06-19,chickballapur_apmc,onion,1892.7,79.91,4.393337425819748,0,0,1,train
2025-06-20,chickballapur_apmc,onion,2073.01,62.54,4.15166962884137,0,0,1,train
2025-06-21,chickballapur_apmc,onion,2010.01,65.68,4.199905057882593,0,0,1,train
2025-06-22,chickballapur_apmc,onion,2045.11,69.28,4.252487263318897,0,0,1,train
2025-06-23,chickballapur_apmc,onion,2012.6,60.09,4.112348186661675,0,0,1,train
2025-06-24,chickballapur_apmc,onion,1784.68,75.02,4.330996463561102,0,0,1,train
2025-06-25,chickballapur_apmc,onion,2188.48,63.55,4.167440117292651,0,0,1,train
2025-06-26,chickballapur_apmc,onion,1985.9,66.53,4.212571943586751,0,0,1,train
2025-06-27,chickballapur_apmc,onion,1972.2,71.42,4.282482504337495,0,0,1,train
2025-06-28,chickballapur_apmc,onion,1861.8,69.96,4.262116338001324,0,0,1,train
2025-06-29,chickballapur_apmc,onion,,,0.0,1,0,0,train
2025-06-30,chickballapur_apmc,onion,2051.81,70.03,4.2631023230097185,0,0,1,train
2025-07-01,chickballapur_apmc,onion,1795.13,61.63,4.137244396537321,0,0,0,val
2025-07-02,chickballapur_apmc,onion,1829.09,83.37,4.435211888177536,0,0,0,val
2025-07-03,chickballapur_apmc,onion,1846.59,72.17,4.292785500895938,0,0,0,val
2025-07-04,chickballapur_apmc,onion,1649.78,80.64,4.402319337941644,0,0,0,val
2025-07-05,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-07-06,chickballapur_apmc,onion,1751.44,73.15,4.306090068583941,0,0,0,val
2025-07-07,chickballapur_apmc,onion,1539.44,91.61,4.528397127182178,0,0,0,val
2025-07-08,chickballapur_apmc,onion,1724.61,82.31,4.422568589986818,0,0,0,val
2025-07-09,chickballapur_apmc,onion,1780.95,82.33,4.422808628394115,0,0,0,val
2025-07-10,chickballapur_apmc,onion,1736.67,81.64,4.414493824811383,0,0,0,val
2025-07-11,chickballapur_apmc,onion,1770.15,71.42,4.282482504337495,0,0,0,val
2025-07-12,chickballapur_apmc,onion,1772.14,74.43,4.323205073865539,0,0,0,val
2025-07-13,chickballapur_apmc,onion,1641.55,79.11,4.383400690227026,0,0,0,val
2025-07-14,chickballapur_apmc,onion,1829.96,70.89,4.27513717299578,0,0,0,val
2025-07-15,chickballapur_apmc,onion,1813.81,81.13,4.408303357752101,0,0,0,val
2025-07-16,chickballapur_apmc,onion,1907.59,75.62,4.338858139272503,0,0,0,val
2025-07-17,chickballapur_apmc,onion,1675.54,86.75,4.4744918623459755,0,0,0,val
2025-07-18,chickballapur_apmc,onion,1809.71,78.93,4.381151251637927,0,0,0,val
2025-07-19,chickballapur_apmc,onion,1776.62,75.88,4.342245764662037,0,0,0,val
2025-07-20,chickballapur_apmc,onion,1565.09,86.4,4.470495282661489,0,0,0,val
2025-07-21,chickballapur_apmc,onion,1689.33,80.08,4.395436321583799,0,0,0,val
2025-07-22,chickballapur_apmc,onion,1647.59,80.05,4.395066248181685,0,0,0,val
2025-07-23,chickballapur_apmc,onion,1595.24,85.99,4.46579316951945,0,0,0,val
2025-07-24,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-07-25,chickballapur_apmc,onion,1654.81,82.79,4.428313668625195,0,0,0,val
2025-07-26,chickballapur_apmc,onion,1788.72,79.18,4.384274107214361,0,0,0,val
2025-07-27,chickballapur_apmc,onion,1754.5,74.33,4.321878461837604,0,0,0,val
2025-07-28,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-07-29,chickballapur_apmc,onion,1744.94,75.52,4.337552144572052,0,0,0,val
2025-07-30,chickballapur_apmc,onion,1763.21,73.17,4.306359755748467,0,0,0,val
2025-07-31,chickballapur_apmc,onion,1509.33,84.48,4.448282430450947,0,0,0,val
2025-08-01,chickballapur_apmc,onion,1424.9,87.77,4.486048755080228,0,0,0,val
2025-08-02,chickballapur_apmc,onion,1494.91,78.53,4.376134308969044,0,0,0,val
2025-08-03,chickballapur_apmc,onion,1813.98,71.81,4.2878533084066195,0,0,0,val
2025-08-04,chickballapur_apmc,onion,1364.99,98.89,4.604069580544058,0,0,0,val
2025-08-05,chickballapur_apmc,onion,1204.06,99.59,4.611052849146247,0,0,0,val
2025-08-06,chickballapur_apmc,onion,1471.64,91.01,4.52189726679427,0,0,0,val
2025-08-07,chickballapur_apmc,onion,1318.96,94.49,4.559021529962111,0,0,0,val
2025-08-08,chickballapur_apmc,onion,1372.87,92.06,4.533244446416503,0,0,0,val
2025-08-09,chickballapur_apmc,onion,1416.03,88.58,4.495132080779154,0,0,0,val
2025-08-10,chickballapur_apmc,onion,1469.94,89.61,4.5065645822339695,0,0,0,val
2025-08-11,chickballapur_apmc,onion,1507.15,89.39,4.50413364181032,0,0,0,val
2025-08-12,chickballapur_apmc,onion,1310.35,91.45,4.5266679578331335,0,0,0,val
2025-08-13,chickballapur_apmc,onion,1327.13,94.29,4.556924873360097,0,0,0,val
2025-08-14,chickballapur_apmc,onion,1457.12,84.59,4.4495684538935185,0,0,0,val
2025-08-15,chickballapur_apmc,onion,1528.4,84.93,4.453533011325132,0,0,0,val
2025-08-16,chickballapur_apmc,onion,1303.36,94.48,4.558916801470629,0,0,0,val
2025-08-17,chickballapur_apmc,onion,1646.42,78.7,4.378269585796169,0,0,0,val
2025-08-18,chickballapur_apmc,onion,1287.63,104.19,4.6557682387511825,0,0,0,val
2025-08-19,chickballapur_apmc,onion,1351.08,89.74,4.507998274235818,0,0,0,val
2025-08-20,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-08-21,chickballapur_apmc,onion,1386.08,90.99,4.521679875489066,0,0,0,val
2025-08-22,chickballapur_apmc,onion,1532.99,82.16,4.420766462989812,0,0,0,val
2025-08-23,chickballapur_apmc,onion,1437.41,90.46,4.515901718229909,0,0,0,val
2025-08-24,chickballapur_apmc,onion,1420.43,89.83,4.508989627514122,0,0,0,val
2025-08-25,chickballapur_apmc,onion,1433.3,94.17,4.555664766084252,0,0,0,val
2025-08-26,chickballapur_apmc,onion,1563.98,78.43,4.374876130645041,0,0,0,val
2025-08-27,chickballapur_apmc,onion,1578.83,80.27,4.397776944765114,0,0,0,val
2025-08-28,chickballapur_apmc,onion,1467.97,87.2,4.4796069630127455,0,0,0,val
2025-08-29,chickballapur_apmc,onion,1682.54,77.8,4.366912996863833,0,0,0,val
2025-08-30,chickballapur_apmc,onion,1454.27,86.71,4.47403591796329,0,0,0,val
2025-08-31,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-09-01,chickballapur_apmc,onion,1403.75,85.95,4.465333240800292,0,0,0,val
2025-09-02,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-09-03,chickballapur_apmc,onion,1449.02,93.42,4.54775291511814,0,0,0,val
2025-09-04,chickballapur_apmc,onion,1404.61,94.29,4.556924873360097,0,0,0,val
2025-09-05,chickballapur_apmc,onion,1473.08,89.35,4.503691017038237,0,0,0,val
2025-09-06,chickballapur_apmc,onion,1361.76,90.54,4.516776035225496,0,0,0,val
2025-09-07,chickballapur_apmc,onion,1310.78,96.84,4.583333491378917,0,0,0,val
2025-09-08,chickballapur_apmc,onion,1315.62,90.76,4.5191764728211155,0,0,0,val
2025-09-09,chickballapur_apmc,onion,1384.81,88.87,4.498364181670282,0,0,0,val
2025-09-10,chickballapur_apmc,onion,1545.2,87.31,4.480853351480711,0,0,0,val
2025-09-11,chickballapur_apmc,onion,1588.28,83.4,4.4355674016019115,0,0,0,val
2025-09-12,chickballapur_apmc,onion,1197.28,101.14,4.626344421219498,0,0,0,val
2025-09-13,chickballapur_apmc,onion,1299.87,99.44,4.609560534289384,0,0,0,val
2025-09-14,chickballapur_apmc,onion,1557.44,99.0,4.605170185988092,0,0,0,val
2025-09-15,chickballapur_apmc,onion,1311.0,103.58,4.649952328759984,0,0,0,val
2025-09-16,chickballapur_apmc,onion,1459.68,90.96,4.521353699894981,0,0,0,val
2025-09-17,chickballapur_apmc,onion,1343.66,85.72,4.462684537691336,0,0,0,val
2025-09-18,chickballapur_apmc,onion,1421.73,85.04,4.454812304399529,0,0,0,val
2025-09-19,chickballapur_apmc,onion,1334.03,99.82,4.6133367486544845,0,0,0,val
2025-09-20,chickballapur_apmc,onion,1554.02,90.18,4.512835574785296,0,0,0,val
2025-09-21,chickballapur_apmc,onion,1492.92,81.25,4.409763389645481,0,0,0,val
2025-09-22,chickballapur_apmc,onion,1320.55,92.75,4.54063166485052,0,0,0,val
2025-09-23,chickballapur_apmc,onion,1238.89,104.98,4.663250397064616,0,0,0,val
2025-09-24,chickballapur_apmc,onion,1565.84,86.73,4.474263916140292,0,0,0,val
2025-09-25,chickballapur_apmc,onion,1344.56,92.08,4.533459338434091,0,0,0,val
2025-09-26,chickballapur_apmc,onion,1223.32,109.73,4.707094805710017,0,0,0,val
2025-09-27,chickballapur_apmc,onion,1358.54,86.0,4.465908118654584,0,0,0,val
2025-09-28,chickballapur_apmc,onion,1476.8,87.07,4.478131952817368,0,0,0,val
2025-09-29,chickballapur_apmc,onion,1381.01,85.82,4.4638370098714475,0,0,0,val
2025-09-30,chickballapur_apmc,onion,1199.14,102.3,4.637637376125593,0,0,0,val
2025-10-01,chickballapur_apmc,onion,1425.61,91.66,4.528936879988502,0,0,0,val
2025-10-02,chickballapur_apmc,onion,1468.88,99.11,4.606269581431392,0,0,0,val
2025-10-03,chickballapur_apmc,onion,1364.99,92.53,4.53828224044646,0,0,0,val
2025-10-04,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-10-05,chickballapur_apmc,onion,1601.84,86.51,4.47175307254774,0,0,0,val
2025-10-06,chickballapur_apmc,onion,1458.63,89.86,4.509319860331257,0,0,0,val
2025-10-07,chickballapur_apmc,onion,1510.34,82.94,4.430102257905445,0,0,0,val
2025-10-08,chickballapur_apmc,onion,1572.14,90.2,4.513054897080286,0,0,0,val
2025-10-09,chickballapur_apmc,onion,1404.95,89.11,4.501031146246946,0,0,0,val
2025-10-10,chickballapur_apmc,onion,1328.68,101.89,4.633660456387719,0,0,0,val
2025-10-11,chickballapur_apmc,onion,1509.54,88.04,4.489085706967289,0,0,0,val
2025-10-12,chickballapur_apmc,onion,1511.85,88.41,4.493232532747227,0,0,0,val
2025-10-13,chickballapur_apmc,onion,1493.61,84.94,4.453649378346849,0,0,0,val
2025-10-14,chickballapur_apmc,onion,1606.93,81.33,4.410735561310335,0,0,0,val
2025-10-15,chickballapur_apmc,onion,1442.27,91.68,4.529152699564175,0,0,0,val
2025-10-16,chickballapur_apmc,onion,1419.5,89.51,4.505460341839079,0,0,0,val
2025-10-17,chickballapur_apmc,onion,1510.03,95.03,4.564660642649882,0,0,0,val
2025-10-18,chickballapur_apmc,onion,1560.64,88.71,4.496582245571192,0,0,0,val
2025-10-19,chickballapur_apmc,onion,1663.18,82.32,4.422688616392771,0,0,0,val
2025-10-20,chickballapur_apmc,onion,1616.84,84.28,4.445939960417534,0,0,0,val
2025-10-21,chickballapur_apmc,onion,1599.14,72.93,4.3031186995690085,0,0,0,val
2025-10-22,chickballapur_apmc,onion,1420.36,80.48,4.400357591358605,0,0,0,val
2025-10-23,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-10-24,chickballapur_apmc,onion,1444.03,90.46,4.515901718229909,0,0,0,val
2025-10-25,chickballapur_apmc,onion,1473.01,92.25,4.535284058523925,0,0,0,val
2025-10-26,chickballapur_apmc,onion,1590.85,79.04,4.382526509715532,0,0,0,val
2025-10-27,chickballapur_apmc,onion,1444.42,92.45,4.537426533901572,0,0,0,val
2025-10-28,chickballapur_apmc,onion,1561.0,82.06,4.419563238202607,0,0,0,val
2025-10-29,chickballapur_apmc,onion,1697.82,80.19,4.396792086874355,0,0,0,val
2025-10-30,chickballapur_apmc,onion,1369.29,93.24,4.545844719903276,0,0,0,val
2025-10-31,chickballapur_apmc,onion,1464.84,91.25,4.524502282920636,0,0,0,val
2025-11-01,chickballapur_apmc,onion,1494.24,73.64,4.312676556539088,0,0,0,val
2025-11-02,chickballapur_apmc,onion,1834.74,71.68,4.28606624352797,0,0,0,val
2025-11-03,chickballapur_apmc,onion,1853.05,68.91,4.247208700523894,0,0,0,val
2025-11-04,chickballapur_apmc,onion,1588.41,75.81,4.341334840010591,0,0,0,val
2025-11-05,chickballapur_apmc,onion,1734.94,83.99,4.442533602510535,0,0,0,val
2025-11-06,chickballapur_apmc,onion,1509.23,93.12,4.544570563859161,0,0,0,val
2025-11-07,chickballapur_apmc,onion,1723.47,77.24,4.359781025726562,0,0,0,val
2025-11-08,chickballapur_apmc,onion,1539.01,77.37,4.361441201064773,0,0,0,val
2025-11-09,chickballapur_apmc,onion,1675.4,82.82,4.4286716424969255,0,0,0,val
2025-11-10,chickballapur_apmc,onion,1878.67,73.08,4.305145590337924,0,0,0,val
2025-11-11,chickballapur_apmc,onion,1657.22,81.06,4.40745068701404,0,0,0,val
2025-11-12,chickballapur_apmc,onion,1829.22,69.81,4.260000233663683,0,0,0,val
2025-11-13,chickballapur_apmc,onion,1635.85,86.26,4.468892167695464,0,0,0,val
2025-11-14,chickballapur_apmc,onion,1680.64,75.85,4.341855469984605,0,0,0,val
2025-11-15,chickballapur_apmc,onion,1594.68,86.18,4.467974946810247,0,0,0,val
2025-11-16,chickballapur_apmc,onion,1710.91,67.34,4.2244952466871455,0,0,0,val
2025-11-17,chickballapur_apmc,onion,1628.99,88.42,4.4933443708058345,0,0,0,val
2025-11-18,chickballapur_apmc,onion,1754.57,74.77,4.327702435943282,0,0,0,val
2025-11-19,chickballapur_apmc,onion,1675.24,83.08,4.431768726568696,0,0,0,val
2025-11-20,chickballapur_apmc,onion,1731.41,87.68,4.4850343847481104,0,0,0,val
2025-11-21,chickballapur_apmc,onion,1638.72,80.3,4.398146016553765,0,0,0,val
2025-11-22,chickballapur_apmc,onion,1759.5,69.62,4.25731339050024,0,0,0,val
2025-11-23,chickballapur_apmc,onion,1551.27,71.87,4.288677031682191,0,0,0,val
2025-11-24,chickballapur_apmc,onion,1591.56,81.25,4.409763389645481,0,0,0,val
2025-11-25,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-11-26,chickballapur_apmc,onion,1692.87,79.19,4.384398818818937,0,0,0,val
2025-11-27,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-11-28,chickballapur_apmc,onion,1733.52,75.58,4.338335946049148,0,0,0,val
2025-11-29,chickballapur_apmc,onion,1755.86,82.97,4.430459592195472,0,0,0,val
2025-11-30,chickballapur_apmc,onion,1630.62,81.6,4.414009680526933,0,0,0,val
2025-12-01,chickballapur_apmc,onion,2015.75,72.65,4.299324142908639,0,0,0,val
2025-12-02,chickballapur_apmc,onion,1907.54,65.83,4.2021520815229785,0,0,0,val
2025-12-03,chickballapur_apmc,onion,1845.03,71.43,4.282620578207235,0,0,0,val
2025-12-04,chickballapur_apmc,onion,1996.19,71.74,4.286891439558843,0,0,0,val
2025-12-05,chickballapur_apmc,onion,1980.55,68.09,4.2354100025007035,0,0,0,val
2025-12-06,chickballapur_apmc,onion,2082.3,67.99,4.233961566558017,0,0,0,val
2025-12-07,chickballapur_apmc,onion,1950.52,61.66,4.137723285524046,0,0,0,val
2025-12-08,chickballapur_apmc,onion,1991.5,75.02,4.330996463561102,0,0,0,val
2025-12-09,chickballapur_apmc,onion,2166.17,62.65,4.153399325003416,0,0,0,val
2025-12-10,chickballapur_apmc,onion,2083.77,82.32,4.422688616392771,0,0,0,val
2025-12-11,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-12-12,chickballapur_apmc,onion,2007.81,68.91,4.247208700523894,0,0,0,val
2025-12-13,chickballapur_apmc,onion,1996.07,64.47,4.181592022453,0,0,0,val
2025-12-14,chickballapur_apmc,onion,2125.07,67.1,4.220977213155467,0,0,0,val
2025-12-15,chickballapur_apmc,onion,1920.71,72.37,4.295515132725903,0,0,0,val
2025-12-16,chickballapur_apmc,onion,1909.3,67.79,4.2310583855379225,0,0,0,val
2025-12-17,chickballapur_apmc,onion,1872.06,77.77,4.3665322137152325,0,0,0,val
2025-12-18,chickballapur_apmc,onion,2099.22,65.02,4.189957726425047,0,0,0,val
2025-12-19,chickballapur_apmc,onion,1921.23,82.43,4.424007956913983,0,0,0,val
2025-12-20,chickballapur_apmc,onion,2022.51,65.81,4.2018527699373855,0,0,0,val
2025-12-21,chickballapur_apmc,onion,,,0.0,1,0,0,val
2025-12-22,chickballapur_apmc,onion,1899.71,68.55,4.242045918369452,0,0,0,val
2025-12-23,chickballapur_apmc,onion,2219.71,66.87,4.217594110715667,0,0,0,val
2025-12-24,chickballapur_apmc,onion,2142.09,66.34,4.209754413732928,0,0,0,val
2025-12-25,chickballapur_apmc,onion,1953.45,75.14,4.332573750954351,0,0,0,val
2025-12-26,chickballapur_apmc,onion,2028.57,72.26,4.294014757350668,0,0,0,val
2025-12-27,chickballapur_apmc,onion,2056.3,63.06,4.159820144181012,0,0,0,val
2025-12-28,chickballapur_apmc,onion,1935.18,75.19,4.333230220484919,0,0,0,val
2025-12-29,chickballapur_apmc,onion,2155.53,58.85,4.091841432003982,0,0,0,val
2025-12-30,chickballapur_apmc,onion,1941.92,68.9,4.247065649239764,0,0,0,val
2025-12-31,chickballapur_apmc,onion,1971.41,67.07,4.22053658745986,0,0,0,val
2026-01-01,chickballapur_apmc,onion,2460.03,56.49,4.0516110196351995,0,0,0,val
2026-01-02,chickballapur_apmc,onion,2219.05,68.83,4.246063716857944,0,0,0,val
2026-01-03,chickballapur_apmc,onion,2240.57,63.35,4.164336934042136,0,0,0,val
2026-01-04,chickballapur_apmc,onion,2294.68,60.49,4.118874559965378,0,0,0,val
2026-01-05,chickballapur_apmc,onion,2207.47,64.95,4.188896879163323,0,0,0,val
2026-01-06,chickballapur_apmc,onion,2336.91,58.86,4.0920085024245525,0,0,0,val
2026-01-07,chickballapur_apmc,onion,2173.13,60.52,4.119362325197389,0,0,0,val
2026-01-08,chickballapur_apmc,onion,2170.36,54.31,4.012953724006587,0,0,0,val
2026-01-09,chickballapur_apmc,onion,2406.11,64.8,4.186619838331271,0,0,0,val
2026-01-10,chickballapur_apmc,onion,2299.81,61.9,4.141546163706395,0,0,0,val
2026-01-11,chickballapur_apmc,onion,2190.08,67.06,4.22038966907276,0,0,0,val
2026-01-12,chickballapur_apmc,onion,2338.09,59.04,4.095011006765261,0,0,0,val
2026-01-13,chickballapur_apmc,onion,2283.93,63.11,4.160600357999166,0,0,0,val
2026-01-14,chickballapur_apmc,onion,2316.17,61.91,4.141705133581938,0,0,0,val
2026-01-15,chickballapur_apmc,onion,2237.29,68.6,4.242764567340374,0,0,0,val
2026-01-16,chickballapur_apmc,onion,,,0.0,1,0,0,val
2026-01-17,chickballapur_apmc,onion,2153.45,60.1,4.11251186617755,0,0,0,val
2026-01-18,chickballapur_apmc,onion,2110.94,66.84,4.2171519914836475,0,0,0,val
2026-01-19,chickballapur_apmc,onion,2350.32,66.97,4.219066431358547,0,0,0,val
2026-01-20,chickballapur_apmc,onion,2234.42,65.52,4.197502654324727,0,0,0,val
2026-01-21,chickballapur_apmc,onion,2295.78,64.77,4.186163807313259,0,0,0,val
2026-01-22,chickballapur_apmc,onion,2315.64,61.71,4.138520924554929,0,0,0,val
2026-01-23,chickballapur_apmc,onion,2426.48,71.57,4.284551613290046,0,0,0,val
2026-01-24,chickballapur_apmc,onion,2373.7,79.33,4.386143150185721,0,0,0,val
2026-01-25,chickballapur_apmc,onion,2272.13,62.37,4.148990563335426,0,0,0,val
2026-01-26,chickballapur_apmc,onion,2158.17,72.85,4.302036008977389,0,0,0,val
2026-01-27,chickballapur_apmc,onion,2238.6,62.96,4.158257887965753,0,0,0,val
2026-01-28,chickballapur_apmc,onion,2267.93,56.18,4.046204186894165,0,0,0,val
2026-01-29,chickballapur_apmc,onion,2399.2,57.97,4.077028840012413,0,0,0,val
2026-01-30,chickballapur_apmc,onion,2158.99,75.05,4.331391018705302,0,0,0,val
2026-01-31,chickballapur_apmc,onion,2227.96,69.25,4.2520603082138555,0,0,0,val
2026-02-01,chickballapur_apmc,onion,2399.95,69.77,4.259435182087693,0,0,0,test
2026-02-02,chickballapur_apmc,onion,2364.65,53.86,4.004784485509457,0,0,0,test
2026-02-03,chickballapur_apmc,onion,2495.72,61.77,4.13947725232944,0,0,0,test
2026-02-04,chickballapur_apmc,onion,2417.0,62.34,4.148517041110494,0,0,0,test
2026-02-05,chickballapur_apmc,onion,2655.34,58.75,4.09016919081162,0,0,0,test
2026-02-06,chickballapur_apmc,onion,2498.58,58.77,4.0905038628361625,0,0,0,test
2026-02-07,chickballapur_apmc,onion,2399.72,60.76,4.123255905716521,0,0,0,test
2026-02-08,chickballapur_apmc,onion,2467.57,54.61,4.018363041199472,0,0,0,test
2026-02-09,chickballapur_apmc,onion,2545.3,49.19,3.9158158036668422,0,0,0,test
2026-02-10,chickballapur_apmc,onion,2539.28,57.65,4.0715875750994845,0,0,0,test
2026-02-11,chickballapur_apmc,onion,2596.49,56.43,4.0505668148762055,0,0,0,test
2026-02-12,chickballapur_apmc,onion,2476.34,64.07,4.175463613506893,0,0,0,test
2026-02-13,chickballapur_apmc,onion,2555.38,59.65,4.105119635390059,0,0,0,test
2026-02-14,chickballapur_apmc,onion,2627.38,59.49,4.102478062118823,0,0,0,test
2026-02-15,chickballapur_apmc,onion,2442.17,60.37,4.116921116401006,0,0,0,test
2026-02-16,chickballapur_apmc,onion,2336.89,61.86,4.140910031369422,0,0,0,test
2026-02-17,chickballapur_apmc,onion,,,0.0,1,0,0,test
